"";"cluster";"x";"y";"entity";"entity_type";"size";"color"
"17761";38;-15,235711;43,88772;"ТОРОПЧЕНКОВА НАТАЛЬЯ ЛЕОНИДОВНА";"author";1;"#BA9705"
"17762";4;-25,346437;-53,52215;"МАКАРОВСКИЙ АРТЁМ ОЛЕГОВИЧ";"author";1;"#E10291"
"17763";39;34,235764;-2,2771704;"ФОМИН С.В.";"author";1;"#BADC31"
"17764";44;-9,406951;-38,151848;"РАДЧЕНКО М.И.";"author";1;"#BA215C"
"17765";5;42,583958;-35,00833;"ЗАБЕЛИН Д.А.";"author";1;"#00E1E1"
"17766";4;-20,953205;-47,359257;"НОЖКИН В.С.";"author";1;"#E10291"
"17767";19;-30,339834;-27,212246;"РОДИОНОВ ДЕНИС ВЛАДИМИРОВИЧ";"author";1;"#BBDF60"
"17768";31;1,319764;-62,354958;"НАПОЛЬСКАЯ Г.Ю.";"author";1;"#BAB5D5"
"17769";22;42,992115;-12,37549;"АН Н.Н.";"author";1;"#BBADE2"
"17770";35;49,36421;-42,5718;"ПЕРУНОВ НИКОЛАЙ СЕРГЕЕВИЧ";"author";1;"#BAC983"
"17771";6;-0,3966822;30,355827;"СУРКОВ М.А.";"author";1;"#00A5E1"
"17772";5;49,292942;-35,56315;"ПАСЕЧНИКОВ И.И.";"author";1;"#00E1E1"
"17773";48;-6,0126987;-33,117664;"ТУРОВ ВИКТОР ЕВГЕНЬЕВИЧ";"author";1;"#BA999D"
"17774";48;-6,0121408;-33,115887;"СМИРНОВ ДМИТРИЙ АЛЕКСАНДРОВИЧ";"author";1;"#BA999D"
"17775";20;6,4432406;-46,2651;"КАРПЕНКО О.Н.";"author";1;"#BB10DD"
"17776";48;-4,461012;-34,80603;"БУДЮКИН ИГОРЬ ПЕТРОВИЧ";"author";1;"#BA999D"
"17777";33;-21,162458;5,8097377;"ГОЛУБЕВ С.В.";"author";1;"#BA2B7F"
"17778";0;-37,874214;23,42587;"КОСИНОВ С.А.";"author";1;"#D01702"
"17779";31;0,5938721;-54,967735;"БУШУЕВ ВАЛЕРИЙ ИЛЬИЧ";"author";1;"#BAB5D5"
"17780";35;49,280235;-42,50487;"ПЕРУНОВ Н.С.";"author";1;"#BAC983"
"17781";24;-51,196526;-19,160604;"МАРТЫНОВ ВЛАДИСЛАВ АЛЕКСЕЕВИЧ";"author";1;"#BB248B"
"17782";8;40,70462;29,828222;"КРЕМНЕВ ВЛАДИСЛАВ ИГОРЕВИЧ";"author";1;"#FF69B4"
"17783";13;1,5451016;42,69148;"ЛАЗАРЕВ В.И.";"author";1;"#C0C0C0"
"17784";8;50,49343;24,01162;"ЗАДОРОЖНЫЙ ВЯЧЕСЛАВ ВИКТОРОВИЧ";"author";1;"#FF69B4"
"17785";8;51,406193;31,761002;"МАРЮХИН Д.В.";"author";1;"#FF69B4"
"17786";33;-24,054375;5,7948956;"СЁМКА Э.В.";"author";1;"#BA2B7F"
"17787";33;-24,054451;5,7949824;"СЕМКА В.В.";"author";1;"#BA2B7F"
"17788";32;24,848001;-21,943962;"АСТАПЕНКО В.А.";"author";1;"#BAE753"
"17789";34;-19,689917;46,979218;"ЧЕРВИНСКИЙ ВЛАДИСЛАВ ГЕННАДЬЕВИЧ";"author";1;"#BA8458"
"17790";6;-0,9987865;33,81032;"СОРОКИН В.П.";"author";1;"#00A5E1"
"17791";14;-55,887524;2,4567;"ТАЛАЛАЕВ А.Б.";"author";1;"#008000"
"17792";40;12,309359;14,68094;"ЧАЛЫХ Е.В.";"author";1;"#BA0DAE"
"17793";49;-39,734722;13,718073;"БОЧКИН П.С.";"author";1;"#BADDC8"
"17794";20;1,6951618;-37,00944;"ПОПОВ А.С.";"author";1;"#BB10DD"
"17795";28;18,308992;1,6969174;"ОБИДИН ВАДИМ ВЯЧЕСЛАВОВИЧ";"author";1;"#BB3739"
"17796";4;-26,71971;-48,28467;"ШЕСТАКОВ П.А.";"author";1;"#E10291"
"17797";20;2,767896;-46,161465;"МЕРКУЛОВ РУСЛАН ЕВГЕНЬЕВИЧ";"author";1;"#BB10DD"
"17798";18;-20,77874;32,524975;"ШКОЛИН П.А.";"author";1;"#BB9A34"
"17799";18;-20,778738;32,524887;"ПОЛЯНСКИЙ А.А.";"author";1;"#BB9A34"
"17800";19;-36,00559;-24,153322;"ПАНОВ С.А.";"author";1;"#BBDF60"
"17801";7;16,235325;-45,40295;"СТЕПАНОВ Р.Н.";"author";1;"#E19239"
"17802";38;-14,675723;39,30681;"ПОМЫТКИНА ОЛЬГА НИКОЛАЕВНА";"author";1;"#BA9705"
"17803";15;-13,778945;-15,769506;"ПАТРИКЕЕВ А.П.";"author";1;"#87CEEB"
"17804";48;-0,789062;-28,502777;"СТИЦЕНКО АЛЕКСАНДР ИВАНОВИЧ";"author";1;"#BA999D"
"17805";2;25,794722;35,105347;"НИКОЛАЕВ ЯН ЮРЬЕВИЧ";"author";1;"#0088AE"
"17806";34;-24,520317;47,06865;"ШАМШИН С.С.";"author";1;"#BA8458"
"17807";5;38,44483;-24,597418;"ПРОСВИРИН СЕРГЕЙ АЛЕКСАНДРОВИЧ";"author";1;"#00E1E1"
"17808";11;-15,344794;55,27902;"ТРЕГУБОВА И.В.";"author";1;"#A500E1"
"17809";8;55,487747;29,405127;"ПОДВАЛЬНЫЙ СЕМЕН ЛЕОНИДОВИЧ";"author";1;"#FF69B4"
"17810";8;55,48777;29,405146;"KHVOSTOV A.A.";"author";1;"#FF69B4"
"17811";8;55,487755;29,405134;"KARMANOV A.V.";"author";1;"#FF69B4"
"17812";49;-41,98692;16,90269;"ЧМУТИН ЕВГЕНИЙ ВЛАДИМИРОВИЧ";"author";1;"#BADDC8"
"17813";34;-32,98134;48,791615;"ТОЙШЕВА О.А.";"author";1;"#BA8458"
"17814";12;-21,215311;-28,062523;"НЕНАШЕВ А.С.";"author";1;"#A020F0"
"17815";28;17,910547;12,351401;"ЗЫРЯНОВ Д.С.";"author";1;"#BB3739"
"17816";27;-9,000839;32,61498;"МАХНИН В.Л.";"author";1;"#BB06BB"
"17817";13;5,505755;50,892193;"ТЕРЕНТЬЕВ Н.С.";"author";1;"#C0C0C0"
"17818";40;15,50864;19,016548;"СВИРИДОВ С.Г.";"author";1;"#BA0DAE"
"17819";43;18,097675;43,67291;"МИНЬКО МАКСИМ ВЛАДИМИРОВИЧ";"author";1;"#BAF0DE"
"17820";46;38,742184;16,777348;"ЖУКОВ Р.Л.";"author";1;"#BA22F4"
"17821";46;46,51133;17,228682;"АМРУШ Б.";"author";1;"#BA22F4"
"17822";42;-3,3261008;65,10691;"ЗАХАРОВ ВЛАДИМИР СЕРГЕЕВИЧ";"author";1;"#BAABB3"
"17823";42;9,580706;55,593437;"ПОПОВ ЖОРЖ ИВАНОВИЧ";"author";1;"#BAABB3"
"17824";4;-11,140743;-57,646156;"ГУЛЬТЯЕВ НИКОЛАЙ НИКОЛАЕВИЧ";"author";1;"#E10291"
"17825";6;-4,3205023;34,257523;"КАЗАКОВ В.Г.";"author";1;"#00A5E1"
"17826";47;-48,248497;-11,84141;"СТЕПАНЕЦ Ю.А.";"author";1;"#BA671F"
"17827";43;20,673677;53,229042;"УСКОВ В.М.";"author";1;"#BAF0DE"
"17828";28;26,312908;10,753706;"КАСАЕВ ВАДИМ РУСЛАНОВИЧ";"author";1;"#BB3739"
"17829";12;-24,122602;-30,678217;"ПАВЛОВ В.И.";"author";1;"#A020F0"
"17830";36;-29,2738;-32,96403;"ЧАСНЫК МАКСИМ СЕРГЕЕВИЧ";"author";1;"#BAFA01"
"17831";13;-1,2612265;41,83349;"ВАНИН ВЛАДИМИР НИКОЛАЕВИЧ";"author";1;"#C0C0C0"
"17832";44;-12,4358635;-42,448093;"КИРИЛЛОВ ВЛАДИСЛАВ ПЕТРОВИЧ";"author";1;"#BA215C"
"17833";6;-1,6141058;33,546104;"БАННИКОВ М.И.";"author";1;"#00A5E1"
"17834";19;-34,14796;-20,60979;"РОЗА А.Н.";"author";1;"#BBDF60"
"17835";42;-2,7478771;55,588497;"ЛЕНЧЕНКОВА Ю.В.";"author";1;"#BAABB3"
"17836";28;18,483728;3,6503606;"ЕРШОВ Д.С.";"author";1;"#BB3739"
"17837";1;20,600876;-23,385672;"КОКАРЕВ А.М.";"author";1;"#54BD01"
"17838";25;26,53219;-43,4369;"БРЯЗГУНОВ А.В.";"author";1;"#BB68B6"
"17839";20;1,6592182;-37,76487;"СОТНИКОВ ИВАН МИХАЙЛОВИЧ";"author";1;"#BB10DD"
"17840";18;-28,353817;42,27074;"БОЛДЫШЕВ ИГОРЬ ВИКТОРОВИЧ";"author";1;"#BB9A34"
"17841";42;0,79500383;64,17615;"МАХИНЯ П.П.";"author";1;"#BAABB3"
"17842";38;-14,425634;44,434834;"КАРПОВА Т.А.";"author";1;"#BA9705"
"17843";15;-2,7202923;-13,940344;"КОТОВ А.А.";"author";1;"#87CEEB"
"17844";34;-25,590897;55,711346;"ЧЕРНОИВАНОВ Р.В.";"author";1;"#BA8458"
"17845";34;-25,590897;55,711346;"КОМЛЫКОВ С.А.";"author";1;"#BA8458"
"17846";36;-33,953796;-45,000942;"СТЕПАШКИН В.И.";"author";1;"#BAFA01"
"17847";18;-27,17301;40,373566;"ЯКИМЕНКО ВЛАДИМИР САВЕЛЬЕВИЧ";"author";1;"#BB9A34"
"17848";0;-31,588003;18,777746;"ЛЕВЧЕНКО А.В.";"author";1;"#D01702"
"17849";40;7,4373;17,426607;"СВЕРЧКОВ Д.Ю.";"author";1;"#BA0DAE"
"17850";2;29,51493;22,650705;"БОЯРИНЦЕВ А.В.";"author";1;"#0088AE"
"17851";27;-15,8113165;24,242107;"КУЗЬМЕНКО Е.Л.";"author";1;"#BB06BB"
"17852";27;-15,811358;24,24213;"АБДУЛЛАЕВ С.З.";"author";1;"#BB06BB"
"17853";12;-26,317394;-32,979206;"КРАСНОВ А.М.";"author";1;"#A020F0"
"17854";35;40,261276;-42,59548;"ПЕРЕГУДОВ Ю.С.";"author";1;"#BAC983"
"17855";10;-7,9374456;9,473351;"ТЕРЕЩЕНКО ОКСАНА АЛЕКСАНДРОВНА";"author";1;"#E100A5"
"17856";42;-5,2566123;51,777786;"ЯНУШ С.В.";"author";1;"#BAABB3"
"17857";3;-36,37111;-12,159867;"РАХЬЯ А.А.";"author";1;"#FC1B17"
"17858";38;-14,693015;43,210785;"ШАМСУТДИНОВ ТИМУР РУСЛАНОВИЧ";"author";1;"#BA9705"
"17859";31;5,827533;-58,20658;"ТАРАСЕНКО СЕРГЕЙ ВАСИЛЬЕВИЧ";"author";1;"#BAB5D5"
"17860";44;-5,709481;-44,678772;"ЮРЧЕНКО С.П.";"author";1;"#BA215C"
"17861";44;-5,709505;-44,678783;"БЕЛОУСОВ С.С.";"author";1;"#BA215C"
"17862";48;-1,722972;-31,83021;"УСКОВ А.В.";"author";1;"#BA999D"
"17863";24;-43,926342;-37,70337;"РАГОЗИН АЛЕКСАНДР ВЛАДИСЛАВОВИЧ";"author";1;"#BB248B"
"17864";37;-9,642618;6,919802;"МАЛЫКОВ КОНСТАНТИН АНАТОЛЬЕВИЧ";"author";1;"#BA3F2C"
"17865";26;8,400809;7,648323;"БАЙБАРА Д.В.";"author";1;"#BBC18F"
"17866";39;25,896048;-2,3013427;"СТОЛЯРОВ СЕРГЕЙ АНАТОЛЬЕВИЧ";"author";1;"#BADC31"
"17867";41;-19,507887;-7,3220043;"АЛЬ-ХОСЯН МОХСЕН ИССА";"author";1;"#BA52DA"
"17868";0;-31,992912;31,339947;"МАКОВКИНА Ю.С.";"author";1;"#D01702"
"17869";0;-31,992912;31,339947;"БЛИЗНЮК О.Н.";"author";1;"#D01702"
"17870";0;-31,993656;31,337599;"АНИСИМОВ О.В.";"author";1;"#D01702"
"17871";36;-36,397297;-44,091953;"СУЗАНСКИЙ Д.Н.";"author";1;"#BAFA01"
"17872";18;-26,677841;38,625523;"РЫБИНА ЕЛЕНА ВИКТОРОВНА";"author";1;"#BB9A34"
"17873";31;-2,243041;-49,315815;"АЛИЕВ ДМИТРИЙ СЕРГЕЕВИЧ";"author";1;"#BAB5D5"
"17874";31;-0,17839144;-50,965088;"ДРОБОТ АЛЕКСАНДР ГРИГОРЬЕВИЧ";"author";1;"#BAB5D5"
"17875";19;-39,46213;-20,160114;"ГАВРИЛОВ АЛЕКСАНДР ВЛАДИМИРОВИЧ";"author";1;"#BBDF60"
"17876";34;-20,426243;49,876686;"АНФАЛОВ ЕВГЕНИЙ ВЛАДИМИРОВИЧ";"author";1;"#BA8458"
"17877";4;-18,463894;-53,41676;"ЧЕРНЫШОВ НИКОЛАЙ АЛЕКСАНДРОВИЧ";"author";1;"#E10291"
"17878";18;-27,618614;33,987354;"ЛЕБЕДЕВ СЕРГЕЙ ИГОРЕВИЧ";"author";1;"#BB9A34"
"17879";24;-42,181778;-25,878948;"ДЕГТЯРЕВ НИКОЛАЙ А.";"author";1;"#BB248B"
"17880";31;5,7334867;-65,23539;"ЗАЕЦ НИКОЛАЙ ПЕТРОВИЧ";"author";1;"#BAB5D5"
"17881";11;-14,174874;57,751354;"КАЛАШНИКОВА О.А.";"author";1;"#A500E1"
"17882";27;-19,556034;23,196785;"АНИСИМОВ А.А.";"author";1;"#BB06BB"
"17883";38;-8,360464;35,4866;"ТЕРЕХОВА Е.Ю.";"author";1;"#BA9705"
"17884";34;-24,633911;46,97256;"СУШКО АЛЕКСЕЙ БОРИСОВИЧ";"author";1;"#BA8458"
"17885";23;-26,455715;11,489154;"МАРТЬЯШКИН А.Б.";"author";1;"#BBF20D"
"17886";48;-1,6906847;-33,732395;"ПАШКО А.Д.";"author";1;"#BA999D"
"17887";34;-21,460281;45,671844;"ВЛАСОВА ИРИНА МИХАЙЛОВНА";"author";1;"#BA8458"
"17888";42;8,689222;52,379555;"ЧЕРНОПЯТОВ А.В.";"author";1;"#BAABB3"
"17889";33;-21,256521;5,0315795;"ЧАН К.Х.";"author";1;"#BA2B7F"
"17890";16;15,736508;-12,593967;"КОТЕЛЬВА В.А.";"author";1;"#BBFD30"
"17891";25;31,348688;-29,954292;"КЕРКОВ ВЛАДИМИР ГЕОРГИЕВИЧ";"author";1;"#BB68B6"
"17892";0;-27,679733;21,570395;"МЕЛЬНИКОВ В.Ф.";"author";1;"#D01702"
"17893";3;-40,33463;1,8063256;"ОСИПОВ А.В.";"author";1;"#FC1B17"
"17894";5;41,33701;-27,402815;"АНОШЕНКОВ А.А.";"author";1;"#00E1E1"
"17895";49;-34,914753;4,356347;"БРУЦКОЙ Е.Ю.";"author";1;"#BADDC8"
"17896";24;-49,632103;-24,402575;"ПЕРЬКОВ А.Е.";"author";1;"#BB248B"
"17897";36;-24,940117;-36,86433;"ЛОХВИЦКИЙ Ф.О.";"author";1;"#BAFA01"
"17898";18;-26,246595;39,635902;"БАКАНОВА ЮЛИЯ ВАЛЕРЬЕВНА";"author";1;"#BB9A34"
"17899";30;-55,902924;26,859198;"ПОПОВА АННА ГЕОРГИЕВНА";"author";1;"#BA70AA"
"17900";49;-33,89273;10,645148;"СТЕПАННИКОВ ВЛАДИСЛАВ";"author";1;"#BADDC8"
"17901";43;12,0168495;45,26278;"ПАШКОВ ГЕННАДИЙ НИКОЛАЕВИЧ";"author";1;"#BAF0DE"
"17902";13;1,371054;45,99282;"ВЛАЗНЕВ Р.В.";"author";1;"#C0C0C0"
"17903";40;9,890109;19,888554;"АМАДУ С.";"author";1;"#BA0DAE"
"17904";13;0,7545021;41,648132;"УСАЧЕВ А.В.";"author";1;"#C0C0C0"
"17905";43;11,5904;52,61464;"ШАШКОВ Л.А.";"author";1;"#BAF0DE"
"17906";17;62,65084;24,065483;"ХРОЛИКОВ В.Е.";"author";1;"#BB425B"
"17907";28;24,517178;2,7354434;"КАЗИНКИН А.М.";"author";1;"#BB3739"
"17908";18;-22,82333;31,902174;"ШВЕЦ АЛЕКСАНДР АНАТОЛЬЕВИЧ";"author";1;"#BB9A34"
"17909";27;-15,9938345;31,382864;"МОЗИКОВ М.Б.";"author";1;"#BB06BB"
"17910";13;3,4560792;44,67654;"ТРОФИМЕНКО АЛЕКСАНДР АЛЕКСАНДРОВИЧ";"author";1;"#C0C0C0"
"17911";49;-30,252295;8,959299;"ХЛАМКИН И.О.";"author";1;"#BADDC8"
"17912";21;10,427751;29,20051;"НЕЧЕТОВ А.М.";"author";1;"#BB5509"
"17913";2;27,065239;34,984943;"КОВАЛЕВА МАРИНА ИГОРЕВНА";"author";1;"#0088AE"
"17914";7;29,274632;-53,026432;"ПИВЕНЬ В.А.";"author";1;"#E19239"
"17915";25;27,722565;-27,596209;"ПОПОВ С.В.";"author";1;"#BB68B6"
"17916";40;11,017352;22,248384;"ЛИНЕНКО И.В.";"author";1;"#BA0DAE"
"17917";19;-39,007767;-25,303854;"ДЕГТЯРЁВ ИВАН СЕРГЕЕВИЧ";"author";1;"#BBDF60"
"17918";29;-35,45661;45,043957;"ЧЕПРАСОВА ТАТЬЯНА ВАСИЛЬЕВНА";"author";1;"#BB7C64"
"17919";12;-21,294903;-21,05069;"ОБЪЕДКОВ В.А.";"author";1;"#A020F0"
"17920";2;22,669933;17,697956;"СТЕПАНЕНКО ИГОРЬ ТИМОФЕЕВИЧ";"author";1;"#0088AE"
"17921";28;21,199343;8,148924;"САВЕЛЬЕВ М.А.";"author";1;"#BB3739"
"17922";2;22,669933;17,697956;"МАЙСТРЕНКО ЕВГЕНИЙ ВИКТОРОВИЧ";"author";1;"#0088AE"
"17923";22;45,039154;-22,520752;"АВЕТИСЯН А.А.";"author";1;"#BBADE2"
"17924";12;-23,18912;-29,327946;"ГЛУМНОЙ А.В.";"author";1;"#A020F0"
"17925";28;22,82527;12,107002;"КРИКУНОВ Д.О.";"author";1;"#BB3739"
"17926";26;11,525351;3,9619734;"KOLTAKOVA S.V.";"author";1;"#BBC18F"
"17927";6;2,4761076;36,959522;"БЕРЕЖНОВ АНДРЕЙ НИКОЛАЕВИЧ";"author";1;"#00A5E1"
"17928";31;-4,079315;-49,77026;"ГРИЩЕНКО Б.А.";"author";1;"#BAB5D5"
"17929";43;15,841084;50,587807;"ПАНОВ В.Ю.";"author";1;"#BAF0DE"
"17930";28;21,272022;11,342011;"НАГАЛИН Д.А.";"author";1;"#BB3739"
"17931";20;15,70164;-42,947052;"ИВАНЦОВ АНДРЕЙ АЛЕКСЕЕВИЧ";"author";1;"#BB10DD"
"17932";0;-26,160322;23,96652;"АМЕЛИН В.И.";"author";1;"#D01702"
"17933";18;-28,216627;42,265408;"ЛОЖКОВ А.Н.";"author";1;"#BB9A34"
"17934";27;-11,055973;33,835556;"ШАХОВ АЛЕСАНДР ЮРЬЕВИЧ";"author";1;"#BB06BB"
"17935";6;0,9749494;23,445442;"ВОРОПАЕВ С.С.";"author";1;"#00A5E1"
"17936";40;11,741107;16,576298;"ЮЗИК В.М.";"author";1;"#BA0DAE"
"17937";18;-19,014086;37,64517;"УЛЬЯНКИНА ЕКАТЕРИНА НИКОЛАЕВНА";"author";1;"#BB9A34"
"17938";23;-13,922631;16,323175;"ЗОЛОТЫХ В.И.";"author";1;"#BBF20D"
"17939";38;-13,529202;45,759586;"ТЮРИН М.Д.";"author";1;"#BA9705"
"17940";1;9,14274;-29,140856;"СПАСИБУХОВ Ю.Н.";"author";1;"#54BD01"
"17941";12;-15,805937;-22,647898;"СИМОХАММЕД ФАУЗИ ";"author";1;"#A020F0"
"17942";32;32,122253;-10,580373;"ПАВЛОВ ВЛАДИМИР НИКОЛАЕВИЧ";"author";1;"#BAE753"
"17943";7;20,656399;-45,93364;"МЕЛЬНИКОВ ВАСИЛИЙ ВИКТОРОВИЧ";"author";1;"#E19239"
"17944";40;11,08615;21,217884;"НЕМИЧ НАТАЛЬЯ НИКОЛАЕВНА";"author";1;"#BA0DAE"
"17945";3;-37,01524;-5,581401;"ПРОТАСОВ ЮРИЙ АЛЕКСЕЕВИЧ";"author";1;"#FC1B17"
"17946";13;7,975252;39,94231;"ДРЕМЛЮК Е.В.";"author";1;"#C0C0C0"
"17947";38;-14,360224;39,212757;"ТКАЧЕВА О.А.";"author";1;"#BA9705"
"17948";21;18,094526;38,78512;"АЛЬМЕЙДА ПАЭС ФРАНК ЭРНЕСТО";"author";1;"#BB5509"
"17949";44;-3,9550421;-46,533627;"ШЕВЦОВ А.А.";"author";1;"#BA215C"
"17950";19;-36,593822;-29,345915;"ДАНИЛИН М.А.";"author";1;"#BBDF60"
"17951";35;30,113726;-46,34822;"ЖАЧКИН СЕРГЕЙ ЮРЬЕВИЧ";"author";1;"#BAC983"
"17952";26;3,6683471;-5,208044;"КОЛТАКОВ АЛЕКСЕЙ АНАТОЛЬЕВИЧ";"author";1;"#BBC18F"
"17953";11;-20,212788;56,167206;"ДОРОХОВ Д.В.";"author";1;"#A500E1"
"17954";0;-22,828545;21,329737;"ТРУБНИКОВА ЛАРИСА ИОСИФОВНА";"author";1;"#D01702"
"17955";4;-15,486288;-56,055447;"ССАТУФ И.";"author";1;"#E10291"
"17956";4;-15,486228;-56,055363;"РЫЖАКОВ Г.В.";"author";1;"#E10291"
"17957";31;-1,0028671;-61,339233;"КОЛЫЧЕВ С.А.";"author";1;"#BAB5D5"
"17958";25;19,942478;-41,028572;"САРАЕВ А.А.";"author";1;"#BB68B6"
"17959";19;-37,67608;-25,326406;"ФУФАЕВ С.А.";"author";1;"#BBDF60"
"17960";47;-50,258427;-2,2134802;"ТОЛСТЫХ Н.Н.";"author";1;"#BA671F"
"17961";39;34,084938;2,5551643;"ПОДДУБНЫЙ АНДРЕЙ КОНСТАНТИНОВИЧ";"author";1;"#BADC31"
"17962";38;-18,019335;43,91707;"ЕВСТРАХОВ ВИКТОР ПАВЛОВИЧ";"author";1;"#BA9705"
"17963";31;8,394649;-52,099606;"КОРОЛЕВ Н.В.";"author";1;"#BAB5D5"
"17964";31;8,394611;-52,09951;"БОТОВ ГРИГОРИЙ ЕВГЕНЬЕВИЧ";"author";1;"#BAB5D5"
"17965";6;-1,8383187;30,010113;"КОНОВА О.Г.";"author";1;"#00A5E1"
"17966";18;-30,453096;40,009197;"ПЕТУХОВ И.Д.";"author";1;"#BB9A34"
"17967";3;-40,119133;-1,997378;"ПОТАПОВ ИЛЬЯ АНДРЕЕВИЧ";"author";1;"#FC1B17"
"17968";41;-14,904723;-14,375423;"СТРАШКО О.В.";"author";1;"#BA52DA"
"17969";46;41,37964;8,304578;"УШАКОВ С.А.";"author";1;"#BA22F4"
"17970";46;41,37964;8,304578;"МОРОШКИН Д.В.";"author";1;"#BA22F4"
"17971";30;-39,855083;23,826498;"ПРИГОРОДОВА О.А.";"author";1;"#BA70AA"
"17972";30;-52,560055;21,829926;"ЖУВАК ДМИТРИЙ ВЛАДИМИРОВИЧ";"author";1;"#BA70AA"
"17973";15;-14,499998;-20,36534;"УТЁМОВ С.В.";"author";1;"#87CEEB"
"17974";48;-6,5777707;-25,333618;"ПАНИНА ИННА ВИКТОРОВНА";"author";1;"#BA999D"
"17975";3;-39,10914;-3,793934;"НЕМЧИНОВ А.И.";"author";1;"#FC1B17"
"17976";9;44,018124;2,3538253;"ПАХМЕЛКИН АЛЕКСАНДР ВАСИЛЬЕВИЧ";"author";1;"#008080"
"17977";23;-15,015412;7,592192;"ВАСИЛЬЕВА И.Е.";"author";1;"#BBF20D"
"17978";13;8,782925;48,506866;"НАЗАРОВ Н.А.";"author";1;"#C0C0C0"
"17979";23;-14,743625;8,002887;"ХРИСТОФОРОВ МИХАИЛ СЕРГЕЕВИЧ";"author";1;"#BBF20D"
"17980";12;-12,452856;-29,161346;"СОФИН АЛЕКСЕЙ АНДРЕЕВИЧ";"author";1;"#A020F0"
"17981";48;-1,3610135;-22,760386;"НЕИЖМАК А.Н.";"author";1;"#BA999D"
"17982";7;27,185637;-55,605003;"ЗАДОРОЖНАЯ ТАМАРА НИКОЛАЕВНА";"author";1;"#E19239"
"17983";34;-21,406872;47,254913;"САВЕЛЬЕВА С.В.";"author";1;"#BA8458"
"17984";25;24,655739;-37,116238;"ПЛЕВЕ ВИКТОР ВЯЧЕСЛАВОВИЧ";"author";1;"#BB68B6"
"17985";42;8,9317255;55,720592;"АЛЁХИН АЛЕКСАНДР НИКОЛАЕВИЧ";"author";1;"#BAABB3"
"17986";42;10,81965;58,69342;"ЖЕЛОБОВ ВЛАДИМИР НИКОЛАЕВИЧ";"author";1;"#BAABB3"
"17987";19;-33,316185;-22,398472;"БУЛГАКОВ С.Л.";"author";1;"#BBDF60"
"17988";19;-33,3162;-22,398497;"PLATONOV A.Y.";"author";1;"#BBDF60"
"17989";39;38,994076;-10,156499;"УЖАХОВ Т.С.";"author";1;"#BADC31"
"17990";41;-25,066196;-13,028608;"ЛАГОШНЫЙ И.С.";"author";1;"#BA52DA"
"17991";17;55,189236;27,312225;"PODVALNY S.L.";"author";1;"#BB425B"
"17992";29;-37,961018;46,19057;"КОВАЛЕВА К.Н.";"author";1;"#BB7C64"
"17993";48;-9,409061;-30,971422;"ДОРОНИНА ЕКАТЕРИНА ГЕННАДЬЕВНА";"author";1;"#BA999D"
"17994";7;20,903687;-48,919918;"МОСКВИЧЕВ А.В.";"author";1;"#E19239"
"17995";14;-56,253704;4,114229;"СЫСОЕВ ДЕНИС ОЛЕГОВИЧ";"author";1;"#008000"
"17996";7;27,011482;-49,10658;"РОГОВ Н.В.";"author";1;"#E19239"
"17997";1;16,40027;-23,465237;"МАКЕЕВА В.В.";"author";1;"#54BD01"
"17998";31;1,8397533;-57,58163;"ТИМОНИН ЕГОР АНДРЕЕВИЧ";"author";1;"#BAB5D5"
"17999";27;-22,186829;26,450798;"АБАПОЛОВ Ю.В.";"author";1;"#BB06BB"
"18000";48;5,4902234;-32,118404;"ИППОЛИТОВ С.В.";"author";1;"#BA999D"
"18001";0;-37,12489;23,881319;"РАДЗИЕВСКАЯ ТАТЬЯНА ВЯЧЕСЛАВОВНА";"author";1;"#D01702"
"18002";34;-27,692932;46,969856;"ПАНКОВА Е.И.";"author";1;"#BA8458"
"18003";18;-24,275013;33,699833;"ЗАБРОДИН СЕРГЕЙ ВЛАДИМИРОВИЧ";"author";1;"#BB9A34"
"18004";17;61,542362;21,961906;"TUROVSKIY A.V.";"author";1;"#BB425B"
"18005";0;-32,183044;27,865883;"ПЕТРОВ АЛЕКСАНДР ЮРЬЕВИЧ";"author";1;"#D01702"
"18006";4;-19,04225;-50,31646;"РУДЫХ АЛЕКСЕЙ ГЕННАДЬЕВИЧ";"author";1;"#E10291"
"18007";25;16,135996;-34,759804;"ТЕНИЦКИЙ М.Ф.";"author";1;"#BB68B6"
"18008";12;-22,58994;-25,260498;"ЯСТРЕБОВ М.М.";"author";1;"#A020F0"
"18009";18;-22,887127;42,309517;"КОСЫРЕВ А.С.";"author";1;"#BB9A34"
"18010";19;-28,08827;-16,687311;"ФЕДУКОВИЧ З.Б.";"author";1;"#BBDF60"
"18011";21;13,849951;26,314186;"ГЛУШКОВ АЛЕКСАНДР НИКОЛАЕВИЧ";"author";1;"#BB5509"
"18012";25;18,607754;-35,09976;"РАДЧЕНКО АРТЕМ АНАТОЛЬЕВИЧ";"author";1;"#BB68B6"
"18013";19;-43,529346;-17,862309;"ПАВЛИК И.И.";"author";1;"#BBDF60"
"18014";21;9,806179;39,12419;"ПУГАЧЕВ В.Д.";"author";1;"#BB5509"
"18015";0;-39,09611;28,697954;"ФЕДОРЕНКО В.С.";"author";1;"#D01702"
"18016";25;31,202793;-36,121815;"КАЗЬМИН И.А.";"author";1;"#BB68B6"
"18017";23;-23,568514;19,431969;"ЮРШИН АЛЕКСАНДР ДМИТРИЕВИЧ";"author";1;"#BBF20D"
"18018";43;22,412779;50,69993;"ЛОШАКОВ А.Д.";"author";1;"#BAF0DE"
